date,sales_1,sales_2,sales_3,sales_4,sales_5,sales_6,sales_7,sales_8,sales_9,sales_10,sales_11,sales_12,sales_13,sales_14,sales_15,sales_16,sales_17,sales_18,sales_19,sales_20,sales_21,sales_22,sales_23,sales_24,sales_25,sales_26,sales_27,sales_28,sales_29,sales_30,sales_31,sales_32,sales_33,sales_34,sales_35,sales_36,sales_37,sales_38,sales_39,sales_40,sales_41,sales_42,sales_43,sales_44,sales_45,sales_46,sales_47,sales_48,sales_49,sales_50
4/23/2014,16,59,30,18,12,44,47,75,41,56,53,72,58,43,74,26,27,69,34,36,33,75,33,52,77,38,14,66,43,38,54,36,77,17,54,59,27,52,35,30,16,34,40,26,62,52,22,41,32,37
4/24/2014,25,46,28,14,19,57,60,65,57,71,62,60,67,55,90,18,26,80,27,51,33,72,25,61,71,52,26,77,54,34,67,30,60,20,64,77,23,68,41,27,18,25,50,31,78,48,13,46,23,50
4/25/2014,22,67,34,21,17,50,63,66,34,61,62,68,94,57,97,28,41,83,35,39,41,70,38,60,84,53,20,82,69,40,53,37,81,21,66,62,19,68,38,26,21,29,40,38,85,60,26,41,30,60
4/26/2014,21,61,35,26,24,60,50,70,56,88,65,69,85,62,94,25,28,98,52,46,51,74,28,90,71,41,22,78,57,32,64,45,99,32,92,85,27,90,47,23,26,32,44,33,84,66,25,46,33,55
4/27/2014,20,69,29,23,22,61,58,89,62,71,82,86,82,65,97,22,30,95,37,56,36,79,32,78,96,47,27,108,72,45,58,45,58,29,66,94,20,82,56,37,27,44,45,29,73,62,21,58,28,66
4/28/2014,15,29,25,21,12,53,26,49,29,54,61,58,63,56,60,19,30,64,22,35,22,67,10,56,50,44,15,66,56,23,47,35,36,18,45,52,23,48,35,18,6,29,37,19,51,48,25,33,19,50
4/29/2014,18,48,30,14,15,40,59,66,41,73,54,58,80,51,74,25,17,76,29,43,28,62,16,46,66,48,12,75,57,30,48,42,49,21,53,68,26,53,36,25,16,32,40,23,59,49,15,49,32,67
4/30/2014,13,46,38,20,11,59,53,68,41,74,57,56,72,49,75,18,39,75,41,41,32,75,42,50,73,40,16,69,65,35,56,31,60,28,52,62,23,70,38,28,18,33,38,32,76,36,23,41,20,43
5/1/2014,22,46,33,21,10,55,70,78,52,74,59,71,86,67,84,25,33,82,39,47,48,86,24,50,78,37,30,97,58,34,59,45,72,29,68,65,30,86,43,22,30,39,43,33,88,56,15,65,28,59
5/2/2014,19,74,41,20,20,69,54,73,51,90,70,80,92,65,83,30,42,108,35,39,38,80,29,79,67,51,24,97,80,48,56,51,88,16,62,84,24,69,50,27,24,44,44,30,91,65,26,50,27,71
5/3/2014,22,65,46,35,17,54,77,74,51,65,77,85,96,69,89,37,34,90,53,54,49,89,35,86,81,53,24,103,76,39,59,53,94,31,88,81,35,86,44,33,35,36,48,32,65,66,23,44,33,66
5/4/2014,23,82,40,22,23,86,61,76,69,75,83,74,106,68,117,34,52,83,51,46,53,86,32,86,106,53,27,106,86,38,65,51,75,28,72,83,32,80,43,39,28,41,61,24,95,81,17,64,32,69
5/5/2014,21,39,33,14,10,41,30,57,39,58,49,58,67,46,87,17,26,70,35,47,37,64,17,52,60,40,17,75,63,25,36,35,49,25,42,52,28,66,26,17,11,26,55,20,66,41,19,49,20,69
5/6/2014,19,63,23,16,16,41,56,45,44,63,64,83,74,44,72,17,25,76,44,36,26,89,28,57,69,61,19,71,74,41,63,43,68,20,57,81,30,69,38,19,17,36,41,28,80,58,20,46,23,55
5/7/2014,21,61,43,18,19,42,49,69,56,58,59,56,101,37,73,26,25,77,38,45,27,74,25,42,87,55,15,75,70,43,58,38,61,33,61,69,28,93,47,22,21,40,39,24,69,62,18,44,32,55
5/8/2014,15,60,30,32,22,58,48,72,56,55,72,61,72,56,83,29,18,78,37,36,34,74,23,70,61,48,18,64,78,32,59,32,68,21,65,87,23,97,53,25,18,35,54,44,75,75,19,44,34,61
5/9/2014,18,66,35,20,22,59,58,96,50,64,78,58,69,57,108,31,35,83,32,44,45,97,35,52,80,60,29,67,57,43,57,45,53,27,63,86,37,83,44,26,27,30,55,40,75,60,24,68,20,64
5/10/2014,16,67,38,14,25,66,67,96,69,82,77,79,111,72,93,25,42,98,50,55,32,68,29,59,84,63,29,97,86,33,60,49,79,36,82,95,37,79,47,33,23,42,68,31,85,91,25,46,25,68
5/11/2014,27,78,46,21,26,58,66,85,62,111,91,78,86,63,116,34,52,90,58,71,39,82,43,69,93,55,28,111,76,46,87,53,67,36,96,78,24,107,68,46,21,37,70,38,95,63,25,56,31,57
5/12/2014,16,47,27,17,13,42,43,60,40,59,61,52,62,49,67,26,33,70,34,38,25,50,21,63,74,37,23,88,41,34,42,37,63,29,66,75,17,54,33,25,18,26,40,22,62,48,21,33,25,50
5/13/2014,22,53,37,20,11,52,53,64,44,79,71,57,87,48,99,29,27,83,37,40,31,71,27,70,72,44,27,71,62,28,59,45,67,18,60,80,32,69,36,13,28,53,41,24,86,58,18,41,25,63
5/14/2014,21,52,28,18,23,47,48,77,44,73,62,67,80,61,79,30,33,77,34,41,30,77,22,59,66,39,22,83,68,41,48,35,50,22,56,65,36,75,41,33,18,32,44,28,82,63,28,40,27,56
5/15/2014,22,50,42,22,22,56,60,76,44,72,50,70,83,61,93,24,30,89,50,47,44,95,18,65,83,37,15,83,69,39,57,64,77,15,62,75,33,78,51,33,15,46,52,33,72,61,16,48,28,63
5/16/2014,23,56,43,20,22,54,66,73,47,72,60,59,103,53,99,35,28,89,31,44,42,99,44,66,92,52,23,95,67,33,58,51,87,29,61,76,29,86,36,35,37,35,55,31,94,70,20,57,23,80
5/17/2014,18,71,49,21,24,79,71,77,57,86,82,81,94,69,103,35,39,107,42,51,50,76,31,76,75,48,28,105,77,45,58,42,79,27,61,94,27,86,43,40,23,35,47,42,77,60,22,56,38,86
5/18/2014,36,77,49,29,21,66,71,89,60,88,75,84,95,63,81,30,57,90,58,59,50,87,36,68,104,57,27,100,73,53,83,48,74,33,70,79,29,93,60,42,29,36,63,38,100,69,28,56,30,86
5/19/2014,12,49,30,14,13,43,40,58,38,59,60,54,66,38,79,16,22,76,26,42,33,54,22,57,68,49,19,68,64,24,47,43,63,15,38,43,24,68,38,19,15,24,33,28,47,36,21,34,26,39
5/20/2014,23,62,37,14,16,63,66,61,41,61,51,57,80,54,82,21,30,88,40,50,37,64,29,52,86,52,12,84,54,40,34,46,62,21,57,67,27,69,35,28,17,32,43,28,70,46,21,45,26,63
5/21/2014,16,55,41,14,18,54,48,60,46,55,64,70,63,44,79,23,33,57,37,39,38,81,25,47,70,43,24,96,68,33,48,37,69,20,47,70,20,85,41,33,22,30,46,28,73,54,23,55,38,66
5/22/2014,25,59,37,16,25,60,66,62,66,74,64,65,82,61,89,25,35,89,43,36,52,75,24,67,74,40,18,77,60,48,49,45,62,39,63,73,30,66,48,35,21,41,42,36,60,49,20,55,39,67
5/23/2014,28,57,37,27,26,46,51,72,57,67,66,68,91,44,97,20,32,107,41,46,30,86,26,64,88,45,21,92,69,58,75,49,53,27,62,86,22,88,50,28,31,37,50,38,83,57,24,43,35,74
5/24/2014,25,61,38,24,22,67,57,74,63,70,97,69,86,61,82,29,40,83,39,43,50,87,30,61,100,50,27,96,69,36,62,42,81,31,77,77,35,82,48,38,28,28,59,36,88,70,25,59,36,72
5/25/2014,20,88,57,27,24,67,58,95,53,84,79,89,87,54,97,30,34,108,46,45,44,103,35,87,103,43,30,105,72,51,68,45,75,31,94,87,23,102,48,27,32,38,63,40,107,66,13,67,33,76
5/26/2014,15,43,30,17,13,45,50,57,38,45,48,56,69,52,71,25,29,83,32,38,32,52,20,44,57,35,11,59,44,32,35,34,53,17,49,63,25,63,38,22,14,29,39,19,64,37,17,45,24,38
5/27/2014,13,51,37,20,9,56,48,58,57,74,64,59,86,44,76,23,34,74,39,44,36,70,30,70,67,59,16,72,64,32,46,41,60,24,52,77,21,68,20,27,14,38,48,24,62,50,22,44,21,56
5/28/2014,13,60,36,22,20,48,43,69,39,67,70,64,87,62,80,19,31,72,44,43,48,82,28,67,71,44,27,64,65,45,63,45,71,30,56,62,15,68,39,22,18,26,49,30,67,36,21,39,29,56
5/29/2014,20,51,37,21,23,56,63,84,60,78,67,60,75,52,81,30,32,88,50,52,36,82,25,72,77,43,17,96,67,37,44,46,52,24,66,94,34,80,37,34,25,31,40,27,73,68,17,49,28,65
5/30/2014,29,67,31,29,25,75,67,71,52,81,78,70,96,59,93,32,27,86,45,48,55,79,25,69,86,53,17,96,69,44,71,59,59,31,74,97,30,98,38,29,22,48,51,34,74,71,24,52,28,68
5/31/2014,31,60,37,20,18,58,88,106,65,91,82,72,102,64,111,26,29,103,45,55,57,80,28,61,78,55,27,86,86,56,63,44,63,29,65,94,27,90,54,32,34,47,59,30,92,63,21,51,35,60
6/1/2014,24,76,45,25,22,63,77,110,54,87,91,83,99,66,130,31,53,109,64,54,54,107,41,78,99,67,29,127,93,47,84,48,83,28,98,106,40,106,52,41,26,60,67,40,110,64,17,74,35,77
6/2/2014,16,48,44,17,16,40,42,67,44,62,57,51,64,43,76,25,28,74,27,36,43,68,31,55,74,31,20,85,65,45,46,36,76,23,78,70,26,77,33,26,18,42,41,27,75,40,16,39,21,62
6/3/2014,23,53,34,24,16,68,55,85,46,66,52,54,85,50,110,20,28,88,41,43,45,71,25,64,73,40,24,100,57,30,45,38,74,24,61,72,29,90,37,41,20,37,59,28,91,58,19,38,22,54
6/4/2014,20,63,22,20,14,50,54,72,50,75,73,71,75,70,94,21,30,75,48,63,37,70,25,52,75,50,33,77,82,38,61,48,64,19,54,72,26,84,40,27,26,29,60,22,76,56,26,51,25,76
6/5/2014,24,55,31,15,21,66,64,88,52,77,56,71,95,59,91,23,38,94,44,40,26,68,33,82,81,54,20,88,80,44,54,42,77,28,67,84,30,81,40,30,20,41,47,31,96,61,17,51,29,72
6/6/2014,23,77,40,26,23,61,71,70,45,83,84,79,111,58,85,26,39,89,48,48,47,96,22,67,100,40,26,90,66,55,63,54,73,37,72,77,35,92,49,25,30,39,64,26,69,52,18,63,28,78
6/7/2014,27,62,33,27,15,55,73,83,71,89,62,100,90,69,87,28,37,75,46,48,39,102,40,81,99,56,23,118,73,44,73,63,81,27,77,94,35,108,55,31,32,47,59,43,94,70,26,44,31,72
6/8/2014,29,75,52,27,20,62,67,87,62,89,99,98,89,86,101,35,47,109,38,60,49,100,38,91,102,54,28,109,88,55,68,53,81,33,58,100,30,107,49,33,26,50,85,31,116,98,30,67,28,78
6/9/2014,18,50,33,25,15,47,48,51,50,71,56,67,70,41,71,21,19,79,29,39,20,53,22,53,70,43,27,83,48,35,44,32,62,18,45,65,27,63,24,25,28,36,36,22,52,44,24,46,21,59
6/10/2014,14,57,33,22,21,43,57,80,40,65,76,77,96,46,92,20,40,88,47,38,37,101,25,71,89,49,25,88,77,43,60,55,60,29,66,61,23,75,38,25,16,37,43,28,81,50,24,52,20,63
6/11/2014,22,55,42,21,17,65,56,64,52,70,65,73,101,73,76,29,30,85,36,47,39,73,28,62,96,53,22,86,70,40,61,45,53,33,72,78,22,86,38,34,19,40,63,33,77,49,19,57,25,54
6/12/2014,22,69,44,24,24,57,65,70,53,66,73,89,70,74,101,29,24,93,36,39,51,74,26,52,76,45,18,66,68,43,50,51,66,33,72,64,35,75,57,35,31,39,55,34,88,69,21,34,25,68
6/13/2014,25,69,33,22,21,61,72,88,62,67,72,57,104,74,107,26,35,88,44,40,39,91,37,88,90,45,31,101,74,52,62,51,89,33,72,77,44,84,58,36,22,37,65,47,102,64,15,48,31,64
6/14/2014,29,61,48,35,18,69,59,81,56,84,89,92,110,64,94,28,43,106,48,74,36,98,38,94,96,50,28,124,78,34,66,46,90,30,80,84,27,87,58,33,14,36,55,29,98,71,15,60,32,84
6/15/2014,33,64,49,24,20,71,75,91,72,104,101,89,92,61,98,33,41,101,49,64,49,102,31,94,95,68,26,110,88,43,60,62,93,39,74,113,43,117,51,25,36,39,75,38,117,64,37,79,34,80
6/16/2014,25,48,28,19,12,36,44,60,41,51,62,63,77,50,68,18,29,74,38,29,41,80,23,57,51,34,17,73,55,27,44,36,70,22,44,66,17,67,41,22,23,27,47,18,76,45,15,50,32,49
6/17/2014,32,69,31,25,16,61,46,99,46,59,70,86,85,80,76,25,29,102,33,46,39,72,23,75,78,37,30,81,56,43,55,36,78,29,65,74,25,81,40,43,20,39,39,36,88,58,23,56,31,49
6/18/2014,20,61,33,18,19,65,66,97,49,61,74,54,64,57,91,23,38,79,35,52,34,84,30,58,68,51,20,79,70,32,56,47,71,15,63,84,37,82,37,22,17,35,51,28,76,62,14,44,27,54
6/19/2014,22,48,45,28,25,65,68,81,54,73,85,71,76,70,84,23,39,78,45,49,38,72,29,76,80,45,21,121,75,36,62,52,73,35,83,73,36,80,41,30,21,39,52,26,84,58,20,59,31,87
6/20/2014,19,55,33,23,17,60,55,84,48,81,78,72,110,63,92,27,30,101,41,52,30,76,17,80,88,45,24,96,77,39,66,45,70,22,58,86,38,77,47,28,27,41,41,27,75,52,18,51,42,77
6/21/2014,26,70,36,24,21,82,71,101,60,82,73,90,109,70,111,34,52,98,46,50,41,90,37,72,95,52,36,91,92,41,68,39,79,19,76,90,37,95,57,37,23,36,60,45,86,90,36,58,43,75
6/22/2014,37,59,47,20,23,82,80,97,66,100,73,72,113,70,106,31,45,116,55,71,59,107,41,81,100,55,25,109,83,42,85,45,104,22,82,108,31,109,55,41,30,37,69,45,107,66,32,64,42,81
6/23/2014,19,58,30,15,15,52,44,58,42,55,54,58,77,36,73,23,28,65,41,33,29,70,25,74,62,38,24,60,60,32,46,37,74,15,57,68,26,69,50,24,18,37,38,30,65,41,17,43,27,52
6/24/2014,24,66,38,28,17,41,51,64,36,65,55,66,79,52,92,19,35,80,26,35,53,72,26,63,74,38,17,81,67,42,56,35,75,24,69,66,28,80,45,31,22,30,52,22,104,48,24,51,22,59
6/25/2014,21,58,32,25,20,80,47,81,47,73,73,64,74,67,92,27,38,81,40,40,34,78,28,70,98,48,22,71,71,36,51,53,77,19,69,74,15,66,46,30,19,34,56,36,70,53,23,44,18,66
6/26/2014,18,64,43,21,24,50,65,82,57,75,69,82,101,63,98,28,37,94,37,47,37,78,38,73,82,52,29,115,48,42,64,44,86,33,67,92,32,82,42,25,21,43,56,30,85,57,26,52,29,72
6/27/2014,29,74,30,23,17,74,64,100,51,68,80,68,98,65,94,26,41,99,62,55,39,74,28,56,98,44,22,85,72,42,73,48,66,34,63,87,31,84,40,35,27,41,54,33,81,59,18,45,30,61
6/28/2014,34,70,45,23,24,74,69,100,75,80,78,76,107,57,111,30,37,95,53,60,39,106,33,85,97,53,24,115,83,62,65,59,87,26,77,87,42,103,54,21,30,36,77,37,84,69,24,55,33,76
6/29/2014,19,64,53,29,23,63,66,101,73,86,91,78,117,66,123,38,47,106,56,55,38,110,40,71,115,47,33,105,83,47,68,63,95,42,69,110,41,124,58,24,19,48,64,34,91,67,28,64,39,83
6/30/2014,16,51,22,18,9,48,48,68,50,59,57,55,79,50,78,19,32,74,25,45,32,76,17,55,78,50,15,62,52,33,30,45,53,18,50,81,21,55,41,22,18,30,44,33,77,52,20,34,28,53
7/1/2014,16,61,27,19,15,56,55,81,61,82,70,60,90,58,100,16,27,85,53,53,31,63,33,71,89,59,22,97,79,41,58,53,78,36,74,67,26,99,45,29,16,27,58,27,84,58,15,42,28,65
7/2/2014,24,59,35,24,20,57,50,73,51,78,78,57,96,62,99,31,30,78,31,44,34,93,28,73,87,54,25,101,71,37,71,43,64,23,76,80,28,77,53,37,26,38,52,38,80,57,24,51,34,60
7/3/2014,25,68,34,21,20,57,53,82,58,70,65,78,92,62,104,26,29,85,43,45,55,108,29,61,100,48,25,90,99,49,64,46,75,24,70,86,28,96,53,32,23,46,48,29,87,74,20,68,40,69
7/4/2014,28,56,48,30,28,73,68,85,52,98,72,79,90,64,101,26,36,104,55,54,33,88,34,76,107,54,33,105,104,44,48,60,84,35,76,93,30,98,52,36,23,43,53,51,83,65,32,67,30,66
7/5/2014,25,58,53,31,21,55,74,96,73,71,82,64,77,62,98,30,39,106,60,66,44,101,37,86,99,63,39,87,75,55,74,49,101,41,88,93,33,111,55,40,27,40,55,25,88,65,32,60,37,87
7/6/2014,34,77,39,28,24,71,72,100,60,116,76,95,108,74,113,41,49,126,51,59,46,94,37,90,101,68,39,118,108,56,90,56,83,28,84,100,49,105,53,44,33,44,76,31,132,67,30,77,42,76
7/7/2014,16,38,37,19,16,59,51,56,49,82,76,58,70,63,71,18,31,76,40,36,37,61,23,64,68,50,18,83,58,29,41,33,55,22,55,66,26,80,30,28,23,30,45,21,66,53,19,40,32,44
7/8/2014,25,56,37,29,24,50,52,100,47,78,72,75,86,71,87,34,23,79,47,52,49,88,26,72,69,63,17,115,84,37,56,44,61,29,57,69,33,69,41,30,15,37,49,32,99,61,21,53,27,57
7/9/2014,27,58,27,21,26,56,57,75,48,73,71,73,88,78,77,24,33,94,50,56,27,72,34,77,85,41,32,85,69,57,66,38,66,33,92,67,28,69,55,26,26,35,45,20,89,54,16,47,31,74
7/10/2014,23,55,44,32,23,71,62,78,60,81,81,82,97,68,83,27,37,112,33,57,50,83,20,84,101,58,24,105,79,30,59,41,63,36,61,101,43,90,46,46,22,31,49,32,81,57,26,53,38,56
7/11/2014,25,58,46,29,17,66,63,77,58,96,91,77,83,67,113,25,30,99,54,62,49,86,30,93,86,51,21,90,83,46,76,53,92,41,76,104,49,72,45,36,17,39,52,35,101,85,26,62,23,72
7/12/2014,22,73,35,29,28,71,76,73,54,86,93,88,105,79,102,18,38,117,53,49,55,109,23,89,95,56,29,105,89,58,77,50,75,38,93,80,40,83,64,41,33,46,68,29,104,77,31,78,31,68
7/13/2014,24,102,38,22,18,73,71,105,74,89,80,106,116,70,137,27,44,90,46,50,59,121,41,91,120,58,24,131,103,59,83,53,74,39,108,100,43,117,62,39,33,40,80,45,108,71,26,63,39,73
7/14/2014,21,52,36,25,9,64,47,57,35,62,54,63,63,61,53,19,36,66,47,52,40,75,19,48,74,50,24,74,75,29,40,45,76,22,54,80,20,67,29,34,16,35,50,20,67,48,20,48,22,62
7/15/2014,24,61,39,22,17,65,51,77,62,81,83,67,78,49,96,28,28,93,43,46,49,67,25,71,75,39,20,88,62,40,62,48,61,19,75,67,40,70,55,22,30,39,42,24,79,71,17,63,41,73
7/16/2014,17,53,31,21,27,79,62,87,51,65,78,71,79,46,104,27,40,80,45,57,37,81,33,64,97,42,17,97,64,37,52,53,74,28,68,71,32,86,37,23,24,28,47,38,91,57,30,55,32,81
7/17/2014,26,73,28,26,20,78,79,84,53,90,71,67,86,50,104,26,44,94,43,54,43,87,29,94,92,57,27,84,81,36,69,43,72,28,78,91,24,75,61,29,17,37,60,46,90,64,21,56,36,78
7/18/2014,25,71,52,21,24,62,74,98,80,78,74,87,102,70,107,29,34,101,48,57,42,108,24,83,84,67,37,98,80,44,73,41,73,22,76,93,30,92,52,31,21,44,54,33,80,57,29,64,40,92
7/19/2014,31,72,58,32,18,74,84,87,57,86,80,84,109,63,109,33,40,116,58,55,47,100,47,82,110,68,22,104,87,63,52,53,80,31,69,90,32,87,59,40,29,44,59,39,108,60,21,70,39,89
7/20/2014,26,75,65,40,28,64,74,94,69,80,95,86,104,67,109,38,42,114,54,57,48,84,48,78,103,62,22,110,86,52,73,64,84,33,67,99,33,104,55,37,22,52,59,52,106,88,26,55,37,103
7/21/2014,21,70,24,20,15,57,49,69,57,55,72,64,74,75,71,20,29,73,37,48,35,69,25,64,83,49,22,78,56,40,53,37,72,31,63,83,24,77,38,27,26,36,52,29,83,55,22,56,29,59
7/22/2014,30,71,25,32,17,65,58,86,48,67,60,65,101,55,94,20,29,93,27,56,62,79,31,75,98,49,23,90,79,28,57,42,73,19,69,71,38,78,58,28,16,36,55,29,79,66,25,57,42,61
7/23/2014,19,66,43,26,20,59,55,79,53,89,64,55,90,59,82,26,39,67,41,44,36,92,31,64,65,62,20,93,68,38,68,42,72,28,53,68,33,88,51,23,18,38,59,25,89,48,19,57,23,69
7/24/2014,26,65,38,23,21,77,72,91,64,88,79,81,95,55,115,37,39,83,40,47,38,73,34,68,73,40,23,94,75,47,51,42,80,30,68,75,27,89,52,51,31,33,56,33,104,64,26,49,27,66
7/25/2014,24,74,37,31,22,70,67,89,52,89,73,81,104,61,110,26,40,104,35,62,48,110,38,103,87,58,27,93,86,48,70,50,75,36,93,85,35,101,56,35,32,38,61,31,100,64,22,54,44,82
7/26/2014,29,73,51,30,18,66,82,91,44,96,91,105,104,69,101,32,34,95,51,64,56,116,47,63,82,53,28,117,101,52,78,56,83,36,81,102,39,110,51,45,22,39,73,40,100,76,26,71,33,93
7/27/2014,35,92,43,29,26,96,84,100,79,85,96,74,120,71,131,36,42,123,64,59,52,120,45,102,104,71,25,112,75,59,80,55,86,38,98,94,44,95,62,44,32,43,76,29,102,67,39,85,35,94
7/28/2014,11,48,31,14,6,54,58,63,45,53,61,50,72,55,82,28,18,64,35,34,46,86,27,69,80,42,15,84,63,35,49,44,73,22,55,75,16,77,33,28,18,30,41,26,65,41,16,61,11,59
7/29/2014,19,71,36,17,27,59,55,88,59,77,83,81,91,70,93,30,31,85,43,44,48,84,36,73,88,43,21,87,80,35,53,57,84,24,56,96,30,87,44,37,19,36,47,27,77,64,15,63,31,83
7/30/2014,25,64,37,25,13,65,59,75,55,71,65,55,67,63,98,24,29,75,50,43,40,106,26,80,73,29,24,83,87,31,53,61,78,33,60,70,34,88,56,25,27,31,50,23,103,60,26,55,28,56
7/31/2014,23,69,30,23,26,72,62,82,50,91,75,82,92,53,103,42,25,102,50,48,45,84,30,63,95,48,34,96,70,48,62,45,82,28,69,97,29,80,49,33,20,37,41,33,101,67,21,60,34,81
8/1/2014,12,66,34,21,24,69,47,82,54,76,76,74,97,47,87,28,28,79,35,35,47,64,30,50,84,43,30,95,71,42,59,47,75,23,80,69,26,83,45,22,22,46,57,19,77,65,20,49,33,70
8/2/2014,23,71,43,18,15,66,54,85,58,76,66,65,90,66,100,22,41,84,50,46,51,92,34,61,98,55,22,89,94,33,62,42,82,19,62,100,41,64,50,37,23,39,67,34,83,71,19,61,24,68
8/3/2014,27,86,45,38,19,64,68,97,62,85,80,89,88,65,95,27,45,83,48,49,50,91,30,70,83,57,20,99,87,54,65,49,64,33,82,86,35,95,40,36,23,36,60,37,90,63,26,67,36,87
8/4/2014,20,50,40,20,13,52,55,48,42,67,61,67,61,50,67,17,20,66,28,41,31,59,24,56,68,33,16,78,55,30,42,38,53,19,59,47,19,65,31,29,18,31,34,19,62,45,17,46,21,44
8/5/2014,19,48,36,23,17,46,54,73,35,67,50,71,70,62,55,29,37,58,31,41,32,65,24,49,86,25,22,77,55,45,58,41,62,24,70,69,30,86,45,29,18,34,45,25,69,61,15,43,22,61
8/6/2014,25,48,39,24,17,60,49,65,47,70,59,60,84,48,89,20,33,92,47,49,45,88,22,58,62,33,16,93,53,29,51,31,59,30,60,68,21,71,38,17,16,27,53,20,71,53,12,37,30,59
8/7/2014,21,63,34,25,21,61,62,84,53,74,65,86,70,62,81,29,31,76,37,43,40,91,29,55,62,53,21,88,63,43,81,41,69,34,52,63,26,86,44,33,24,23,50,22,76,57,23,46,35,64
8/8/2014,27,49,41,17,22,51,63,84,51,66,83,69,91,71,96,26,29,78,42,43,35,87,23,75,88,51,27,85,63,58,59,30,83,27,54,89,33,74,51,25,16,39,42,30,81,63,27,62,27,70
8/9/2014,27,63,38,23,17,66,81,76,49,86,82,84,94,66,94,34,37,109,33,63,49,95,37,73,86,44,22,121,88,37,61,59,79,27,72,111,35,77,33,32,24,41,69,36,103,63,18,55,32,74
8/10/2014,22,64,50,35,19,73,69,81,60,95,83,63,109,60,93,21,43,99,58,58,38,98,25,78,103,60,26,95,86,43,67,42,74,26,74,82,28,91,44,24,23,36,62,37,101,66,28,78,31,65
8/11/2014,22,56,27,18,16,41,41,59,29,46,44,57,65,47,54,18,24,45,33,44,22,67,12,52,74,43,20,61,43,41,36,31,44,22,45,54,19,69,24,19,17,23,43,17,69,48,19,36,14,45
8/12/2014,20,57,36,27,19,58,51,72,48,58,68,66,77,51,81,24,38,73,43,47,27,65,27,72,75,42,37,87,58,40,45,35,57,20,78,57,26,75,36,23,23,29,60,34,91,58,19,49,23,56
8/13/2014,11,47,34,22,17,44,50,71,50,61,58,61,62,57,67,26,24,81,37,42,33,78,24,68,76,51,17,81,74,32,45,38,54,20,50,53,34,76,40,27,16,34,63,24,83,43,25,56,27,64
8/14/2014,17,47,39,31,17,51,60,65,46,78,76,74,79,55,103,22,37,83,32,46,50,65,30,59,75,50,24,90,72,42,43,33,70,23,65,79,22,71,33,26,24,34,50,18,67,54,22,52,30,60
8/15/2014,21,62,32,19,32,52,81,86,53,84,88,62,84,61,89,28,35,79,37,41,51,83,28,77,79,59,23,81,67,52,58,46,79,28,66,76,35,78,45,34,23,54,56,26,75,59,24,44,28,63
8/16/2014,20,52,34,23,23,69,63,74,48,81,79,94,99,67,96,32,42,86,49,42,43,80,35,76,91,50,26,104,79,46,79,50,88,32,79,82,38,80,45,37,22,38,51,34,95,65,38,54,28,84
8/17/2014,31,57,57,22,17,66,74,93,63,86,71,72,87,70,87,22,22,113,52,64,50,85,42,55,97,46,30,102,65,46,78,55,81,28,81,92,35,94,45,30,16,47,64,35,99,72,19,59,45,93
8/18/2014,25,53,24,12,12,54,42,63,42,55,47,61,67,53,59,20,34,67,44,52,25,60,26,52,65,47,15,74,63,27,44,39,55,28,52,55,23,62,37,18,23,35,39,21,59,44,16,43,23,43
8/19/2014,15,56,25,23,24,50,59,62,44,70,75,62,77,63,77,23,37,73,44,38,40,55,29,75,64,47,16,78,68,30,49,32,55,24,52,70,28,69,39,27,19,36,60,23,79,47,17,55,28,60
8/20/2014,21,51,30,27,13,62,50,76,52,79,61,55,77,45,65,31,39,62,37,45,32,59,31,62,74,34,16,81,59,43,48,45,73,26,59,53,31,74,43,32,13,31,53,29,71,61,26,51,23,47
8/21/2014,20,55,34,25,12,51,56,67,54,56,64,51,92,64,83,28,28,70,34,44,35,85,25,50,78,44,24,109,57,29,50,34,61,12,61,69,32,100,57,40,19,34,48,23,88,58,10,56,31,65
8/22/2014,21,63,39,15,19,52,72,84,45,73,75,74,86,56,93,25,37,115,46,40,42,86,34,63,82,40,22,110,64,47,56,47,67,20,81,82,27,81,40,28,24,49,64,22,89,43,23,48,24,54
8/23/2014,26,71,42,32,13,76,55,85,63,74,75,67,94,54,97,31,28,82,42,55,42,81,26,89,95,36,29,83,76,45,62,44,61,24,65,78,30,96,54,39,28,37,61,31,80,67,24,50,42,63
8/24/2014,26,75,40,26,17,72,69,84,58,92,76,69,89,72,91,22,40,95,40,62,30,94,40,73,94,53,30,89,83,36,59,44,81,27,73,99,41,87,55,37,19,31,64,34,105,63,25,63,31,77
8/25/2014,12,38,30,14,22,55,38,56,37,53,53,58,52,60,72,18,29,77,36,43,34,59,27,49,68,45,13,55,51,29,37,32,47,20,60,58,14,70,33,21,15,27,43,34,63,38,16,37,13,59
8/26/2014,25,56,22,18,17,58,56,70,46,58,59,62,72,50,85,25,39,79,27,41,42,67,32,55,74,36,24,79,60,46,54,45,55,28,57,61,43,72,43,25,22,31,51,32,56,52,22,38,16,66
8/27/2014,21,70,22,15,5,60,52,63,44,69,62,56,70,56,72,13,27,77,45,41,47,72,30,64,65,43,19,87,79,29,49,48,59,22,67,55,29,91,44,27,20,40,44,28,74,38,15,47,19,67
8/28/2014,19,53,40,22,24,56,49,64,52,54,60,64,79,46,87,32,41,73,38,33,44,65,24,72,72,29,24,84,65,31,59,57,72,35,66,65,27,68,43,20,21,30,58,39,71,47,17,46,36,54
